user,tx_type,protocol,signature,timestamp,from_token,from_amount,to_token,to_amount
5Hr7wZg7oBpVhH5nngRqzr5W7ZFUfCsfEhbziZJak7fr,TRANSFER,SYSTEM_PROGRAM,rUCVuTVPMZdcPuU8bsDUUxs5qV84rQLhYgNjAwzsRuHsUX51L9Swxd24CDnMSiphkk46GRtWrtrnym1s5AuDa8B,2025-04-13 00:21:11,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
9HCTuTPEiQvkUtLmTZvK6uch4E3pDynwJTbNw6jLhp9z,SWAP,RAYDIUM,3QRCUkx1Xfix4uWg6BVrEuB5xjszqY7JDtJBmU9TDbuMF8jMuegM8Mbg4kPiPPehWGoDjEowXqonWkyHSQpViXgn,2025-04-13 04:31:50,8i51XNNpGaKaj4G4nDdmQh95v4FKAxw8mhtaRoKd9tE8,2135128.607565,So11111111111111111111111111111111111111112,21.994646814
FLiPGqowc82LLR173hKiFYBq2fCxLZEST5iHbHwj8xKb,TRANSFER,SYSTEM_PROGRAM,4a228bXpEDgFJZojEAhEMusHTNTMWhGW5Y5FKxXx5t7LdWEmRTRpGSpoEjCJZ3D5pxH7UnsYEwuzNXKDiAmd1Pwy,2025-04-13 04:32:19,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
FLiPgGTXtBtEJoytikaywvWgbz5a56DdHKZU72HSYMFF,TRANSFER,SYSTEM_PROGRAM,jrvtLqVSZZSUtiPrnPAA6zNsPcNbK6E9LiJXRskk8bYJRazNpEUS41mPUbJtgaPMbGmGytpKs68j2DmNwMsGYpN,2025-04-13 04:32:19,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
9HCTuTPEiQvkUtLmTZvK6uch4E3pDynwJTbNw6jLhp9z,SWAP,PUMP_FUN,J9FEJzuEKMoiyZ7uq9KofXm6aKuUTyvWTdt33PtRhutvqStqBdfoLGoAqAtQsC5pNcKbPHAzT4TjSQfJXTzxVHG,2025-04-13 12:00:45,So11111111111111111111111111111111111111112,7.181032905,4StuLHHsHobhBh4BCNhreFtQ5EvSZHvbAMxJ44JWpump,117440.73404699937
FLiPGqowc82LLR173hKiFYBq2fCxLZEST5iHbHwj8xKb,TRANSFER,SYSTEM_PROGRAM,4q8PvpMw21TU9sXWqVevVNp7Q4HVY7d1KHWBG99dkKJoui7quZeo9n7Fa9N5UDE1KnXDMTpzGaM8QuvQEomQuD6Z,2025-04-13 12:00:53,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
FLiPgGTXtBtEJoytikaywvWgbz5a56DdHKZU72HSYMFF,TRANSFER,SYSTEM_PROGRAM,65B2ZG37MwzWh4ZSigvfb8yuFjFeAepsEc2Hyw8jhrkq8YMcd3CMcB6wzAjFW4XNsnwJfHLivBhMw6VmoNtLz5ri,2025-04-13 12:00:53,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
9HCTuTPEiQvkUtLmTZvK6uch4E3pDynwJTbNw6jLhp9z,SWAP,PUMP_FUN,4nb1RceWDABhBf9Q9wueEGfR3mqiBAope3dfuCLvGUoo3W1H9bmCp8szVNVUh7jwCDnuYwwFhutHzTrhNJ14NKwD,2025-04-13 12:00:56,4StuLHHsHobhBh4BCNhreFtQ5EvSZHvbAMxJ44JWpump,117440.73404699937,So11111111111111111111111111111111111111112,7.014145447
BAvyEPFwTA2UKuSK5XL6Cj43Yhh5NVYE7WnqBDLuZL48,TRANSFER,SOLANA_PROGRAM_LIBRARY,3xbMgwPa7FxaNEUBzAyReE921wCxVwcFYL3m2fUSo5v1XaWhNdEof2WU6Kb1HMkyhYG2ZdBYu1cCf3QPEUL1ZZQj,2025-04-13 12:01:22,So11111111111111111111111111111111111111112,1e-06,So11111111111111111111111111111111111111112,1e-06
5Hr7wZg7oBpVhH5nngRqzr5W7ZFUfCsfEhbziZJak7fr,TRANSFER,SYSTEM_PROGRAM,4eijKEXSjY48D5tz1wv1JZMGWpaRUAVzaRp3BEoNmZhLGD2omHrpvaMhRS4LTxNMHvMzQsg4pQjBXSQE8YivStHg,2025-04-13 12:04:55,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
8p3GvnJBQ9j3HsGr6tVuFtGrxLv7obDR2WA7FaeJEfkJ,TRANSFER,SOLANA_PROGRAM_LIBRARY,H9EidJxk1S6PS4CHKAcV4SLSqsSjysq2aS1azXj82t1phnEtFqaZbHySeYu8LDnwDchqSJCg5ptRGqWVFjYBjNU,2025-04-13 13:08:33,So11111111111111111111111111111111111111112,0.008,So11111111111111111111111111111111111111112,0.008
9HCTuTPEiQvkUtLmTZvK6uch4E3pDynwJTbNw6jLhp9z,SWAP,PUMP_FUN,61whSggNwwP5Fn2UdQkk3Zf3znPVkeynQiiGHkgV5sWp6JMfQEhmk7RT9YF8fuYJmELKnpGk4bES6pD3vdbX6t7Q,2025-04-13 15:30:28,C3DwDjT17gDvvCYC2nsdGHxDHVmQRdhKfpAdqQ29pump,434416.5923009999,So11111111111111111111111111111111111111112,302.438859774
FLiPgGTXtBtEJoytikaywvWgbz5a56DdHKZU72HSYMFF,TRANSFER,SYSTEM_PROGRAM,3Nmg8wJb9fJA8QHeNmo1HrfsE2ChxSseGjfguiJSjuRpTgFzarG5vMsN72qkzmmtgLwD1E8d6tJefdkstuekvcoQ,2025-04-13 15:30:46,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
FLiPGqowc82LLR173hKiFYBq2fCxLZEST5iHbHwj8xKb,TRANSFER,SYSTEM_PROGRAM,3k2FycaFuvyfao8EY7J4GYBjjN2FhoWgrbyjnTNFxpxZWczqGVY3ijoRAoJ6kwwGfyaJ4GdSkHn5c18ydkZe9mt2,2025-04-13 15:30:46,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
2vVG6JaKB2Xbod61p9EQMxMzcF2waSYguHR9ych3sWr1,UNKNOWN,UNKNOWN,td1jJkT4rpQ3QgJZMaH7Q4DGAcJKDKi5JMAW4Tum3qMYHYHsitabWkSjtEhZJU4RDrTREHuLgCZjyrFoot2zA2y,2025-04-13 16:02:38,UNKNOWN,0.0,UNKNOWN,0.0
9HCTuTPEiQvkUtLmTZvK6uch4E3pDynwJTbNw6jLhp9z,SWAP,PUMP_FUN,4EGdqGAq9Cg4YZUBJ1nYr3vPc8DtuxG8uJsM5Sapf3GMhjHrwUrSRgc645yWkcXESsTKQuDkkYF4opisQFvp8fC8,2025-04-13 16:35:30,So11111111111111111111111111111111111111112,19.931463586,BJeNg3VeDvjjMUX8NJr2God74JMh2ViZk1VHR65UA5at,14748292.228733003
FLiPGqowc82LLR173hKiFYBq2fCxLZEST5iHbHwj8xKb,TRANSFER,SYSTEM_PROGRAM,2zPJUYSAidbwPTv9tY2RFYNeLWdRkyTD3Xr1KrnaehfTn5xiDkpqqN3kZvZ5Qh2EY4UsC758PTh3Be96qSqzv4xB,2025-04-13 16:35:36,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
FLiPGqowc82LLR173hKiFYBq2fCxLZEST5iHbHwj8xKb,TRANSFER,SYSTEM_PROGRAM,4ooy3ytRRzTW2TTip8jVxLvuxdtCaGM9q9GKx6TygAtdgcfnKJwYwkNWxz2i5mASsM3tEMw2c5p5W2ecooi2HNZY,2025-04-13 16:35:43,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
FLiPgGTXtBtEJoytikaywvWgbz5a56DdHKZU72HSYMFF,TRANSFER,SYSTEM_PROGRAM,cErVveHDpiiQ242Wy4J3SiQeSitNW5sJnhEHfn4syF5oqVhMc3a5TdKbFyTgmRGC6zrbiYJPnGUz9Zi5fkU53A8,2025-04-13 16:35:43,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
FLiPgGTXtBtEJoytikaywvWgbz5a56DdHKZU72HSYMFF,TRANSFER,SYSTEM_PROGRAM,3D28MJEgMTJXan4ERvFDj1dmJkSBLbDxFp5QozwKZ2G2aBGXD5o77ZdKxxX1iK2sm28bEkN9LkqzEfnq5fRdrVjn,2025-04-13 16:35:43,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
9HCTuTPEiQvkUtLmTZvK6uch4E3pDynwJTbNw6jLhp9z,SWAP,PUMP_FUN,3rpb3NsYmDg1aSymQM1LRFToykkjq7ZngWQdHMtmw4V7tFZ86pK74x6ECYWHG15Qk4DP7LPxxzLQm52nUNByv961,2025-04-13 17:04:33,BJeNg3VeDvjjMUX8NJr2God74JMh2ViZk1VHR65UA5at,14748292.228732988,So11111111111111111111111111111111111111112,17.837023248
9HCTuTPEiQvkUtLmTZvK6uch4E3pDynwJTbNw6jLhp9z,SWAP,PUMP_FUN,sPP9tPkTEUrYCJ9c82VMxrfsN2wYH2dvhBe6nbouvdTFT3z2GMq244xThSRVE8Y4LhuaNJAAHeDtQyQVrr1GcNY,2025-04-13 17:04:39,So11111111111111111111111111111111111111112,15.252094281,AeAxtBjuSRbhUJLE7LSgbbW2ycHG4cBMoQw75AsTpump,9220928.856926993
9HCTuTPEiQvkUtLmTZvK6uch4E3pDynwJTbNw6jLhp9z,SWAP,PUMP_FUN,3vSAP8u2KrJ5JD5Uw7z3bkdgx7e3ZQXqUd8GBY89WHJ4bib8w8Yt3jGdYJycJ2LiS9Zo4HR8Gofr3cnvJxKAyeTd,2025-04-13 17:21:46,So11111111111111111111111111111111111111112,5.002005,AeAxtBjuSRbhUJLE7LSgbbW2ycHG4cBMoQw75AsTpump,1835154.7985820025
9HCTuTPEiQvkUtLmTZvK6uch4E3pDynwJTbNw6jLhp9z,SWAP,PUMP_FUN,5G2G4u9Z4tCs8LtSFqV4afQifMF1iq8tQ1Q7MbFsWM2nfC2Wck63HTnUsEX9na5LQc8h1ThdyxsUBVfZN2BEVbYE,2025-04-13 20:02:16,So11111111111111111111111111111111111111112,10.00201,AeAxtBjuSRbhUJLE7LSgbbW2ycHG4cBMoQw75AsTpump,8104278.687644988
FLiPgGTXtBtEJoytikaywvWgbz5a56DdHKZU72HSYMFF,TRANSFER,SYSTEM_PROGRAM,2uHAVGRz8C3uALDPs3bxWfNMD1ChQA6tW9TUdxMoioBVTacxchRRMRKVn77U54z1oHWmM8jMxkhGbcPbdLEi4rhj,2025-04-13 20:02:24,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
FLiPGqowc82LLR173hKiFYBq2fCxLZEST5iHbHwj8xKb,TRANSFER,SYSTEM_PROGRAM,2dWMYhNaMYsTXXG1PsEtVLgKg8CrMsuVJg5cKLeTSBBrU1YJqFV75fyfkVKoVTCGfSGBvJBnJkGVf2VBGRERoC1j,2025-04-13 20:02:25,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
9KxQy6StbkJhubAbfvfriUK6LYYJ5cSkBoS3ZhcbdUx2,TRANSFER,SYSTEM_PROGRAM,4X6xsyRgQYk4zQBHKemnRFT66KK9UKoMfrHkU7Umbz7Y4Z1QQsG8DL5eXPmBi6ZUr11gvZdwu7JoSsPEgPgeNBtW,2025-04-13 23:37:56,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
5Hr7wZg7oBpVhH5nngRqzr5W7ZFUfCsfEhbziZJak7fr,TRANSFER,SYSTEM_PROGRAM,5yLtogCFDET6eAuBsKGJFxi2GEurBkcGr6ZcB8KvF9m6iKoQsTLtBaMnvGMZLqCyfEoBLHHdPFKpEARPioXvuv2k,2025-04-14 00:15:13,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
4vTgkXm34AofatxymjgGQxX3HXhNjiv34kRi2oVDoPbm,UNKNOWN,UNKNOWN,3vipn3eMtFhQsaoKWPc6NBkjNxroAuHwD5mbZ62JyTGe6LheCuW6VNp6dw2ts87iNSoXdgPSB6N8zGpuuAiB9d6S,2025-04-14 02:52:35,UNKNOWN,0.0,UNKNOWN,0.0
CavFW8jpoA4YsNwsyG6ijx2ZsVHdctNnGCPVJGTNL2nc,UNKNOWN,UNKNOWN,54ANaf7eyiuehAnUqrFCpD41rwcu4Fju7KeLxcftYZDRZxjEtLtMzVfi5Sx3NEnjnqnQyyviAM6wnAK9BHzjwiMD,2025-04-14 07:55:32,UNKNOWN,0.0,UNKNOWN,0.0
5Hr7wZg7oBpVhH5nngRqzr5W7ZFUfCsfEhbziZJak7fr,TRANSFER,SYSTEM_PROGRAM,P7WAPTfdPtSrjTEKjx5hhQ2tACjKQ7v4Rv1U3sTHNF3Cx7qo5G4oHRknhkkRcduCN73HXH5GPWmn5FBspayAcyh,2025-04-14 12:16:04,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
69mjjZcjXtxc1Tp3Jz9AQPKypYcspTaTtWp4J9WFTiFf,UNKNOWN,UNKNOWN,42YNsbjhJFCesdYE42HJ3tBn5FCbCfvTStF2BCS18x5MWm8zjQugooywGcpf5RgQmPE4LpxnftDrJd8xRwFe7xWz,2025-04-14 16:01:45,UNKNOWN,0.0,UNKNOWN,0.0
9HCTuTPEiQvkUtLmTZvK6uch4E3pDynwJTbNw6jLhp9z,TRANSFER,SYSTEM_PROGRAM,qjaRJyM5aMPHDVM7RaMMUabw162v6Zjz7sUaGC2KzoVd29vWhRbDcVvpgLSewWeBNeyR4MeGabKta14V1GaHPzV,2025-04-14 16:13:42,So11111111111111111111111111111111111111112,0.009872886,So11111111111111111111111111111111111111112,0.009872886
FLiPGqowc82LLR173hKiFYBq2fCxLZEST5iHbHwj8xKb,TRANSFER,SYSTEM_PROGRAM,3gtWGCspWBwtZbP1Bj24mPCmEGPiCCPoiLKmCau1DoxRCg2KEFbx9L4J2GHTRSsfkFn4LFUkUJhF5fVvtdVVSsFh,2025-04-14 16:13:53,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
FLiPgGTXtBtEJoytikaywvWgbz5a56DdHKZU72HSYMFF,TRANSFER,SYSTEM_PROGRAM,uK4jje7zMus79R8vFa7kibfzoMR53QxXzKkSFm3ABFSytnvgJjwKQfa9myh5V3saCjZUESbG7S49z9sY5bRWp3t,2025-04-14 16:13:53,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
9HCTuTPEiQvkUtLmTZvK6uch4E3pDynwJTbNw6jLhp9z,SWAP,PUMP_AMM,4y2e9DY8Epe19Bve43aLxqawqrtaRRUWzC3T14Cb1UNosWei4yuJzfTNZJeFP3iijAu3nrqT47BJZ1b2Jz9Aauw7,2025-04-14 16:59:45,So11111111111111111111111111111111111111112,6.120928124,Fiuzmw3wpFQAZqwEVqGDYdvzRULtsZdS4YXaf5WETA4L,35684555.429115
9HCTuTPEiQvkUtLmTZvK6uch4E3pDynwJTbNw6jLhp9z,SWAP,PUMP_FUN,3Z9ocYQ26dAEddN6PeBMJX4EKyEH9aWdaJVLFapbMuTHHeki8QFiSaUpTwN3dLgnnJy9cEskq7Hy65xwatKwuffE,2025-04-14 17:01:43,Fiuzmw3wpFQAZqwEVqGDYdvzRULtsZdS4YXaf5WETA4L,17842277.714556992,So11111111111111111111111111111111111111112,11.673146075
9HCTuTPEiQvkUtLmTZvK6uch4E3pDynwJTbNw6jLhp9z,SWAP,PUMP_FUN,4RtdBZQVVjbDZpYe1aBCGMTz7EatKyhizaGSuqArQCRFA8q85M8tubztaT66RccyKjHN9jQHxgusy4rN6Y3GfpvH,2025-04-14 17:03:50,Fiuzmw3wpFQAZqwEVqGDYdvzRULtsZdS4YXaf5WETA4L,17842277.714558005,So11111111111111111111111111111111111111112,3.837275405
5Hr7wZg7oBpVhH5nngRqzr5W7ZFUfCsfEhbziZJak7fr,TRANSFER,SYSTEM_PROGRAM,2JkAj6CSj5zzeVv5tiFXU4y1hPsiXVdW3axUuNuBvZJhsUTFJ8BjNM9MPHPJRL29UcnAmcjsWBXGyvWQfLP9rSuU,2025-04-15 00:07:48,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
HazVKUCFbyRj9znsi7973aLhcKTYs3SntBcRVbb31HXx,UNKNOWN,UNKNOWN,2MzE4pURfpBgDukoQ4Pqwdb9kjjScUoQnGFmoLDpagDvGNeZLhQ8hm6Pw9RuvNQ9P2qX5FH6yXFGWmn8FDm6GEcW,2025-04-15 03:35:47,UNKNOWN,0.0,UNKNOWN,0.0
9HCTuTPEiQvkUtLmTZvK6uch4E3pDynwJTbNw6jLhp9z,SWAP,PUMP_FUN,3w16xosUCWioNfvecreWkTm5Nswn4odb8pPzMvQYXBfRMGN7Jp5gKgFJ912r2TvFVfAAwKAeNP42WAt6gghAEV25,2025-04-15 09:08:08,So11111111111111111111111111111111111111112,50.518055,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,922031.0872329995
FLiPGqowc82LLR173hKiFYBq2fCxLZEST5iHbHwj8xKb,TRANSFER,SYSTEM_PROGRAM,6BDUP1NCyMYQMfJidYahTADuBTwdG5bxt6SYBHWZ82siXKdYP7Snd3NBan6qmyj6WLdMCfj1GV8B2YJkUy63tcC,2025-04-15 09:08:22,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
FLiPgGTXtBtEJoytikaywvWgbz5a56DdHKZU72HSYMFF,TRANSFER,SYSTEM_PROGRAM,59mNyFBeLGiZm4MsgynLF5atRxNGZDanE5tUfDNuskTA3ZcFHxg2rsrrsitBJ6zcu78wMd1Bd8xq7HjXkLPEvUmo,2025-04-15 09:08:22,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
4Ak4wRxfAEEJeoaM16QWBkSRDkgDKU8F2pLvt1zvUjcG,TRANSFER,SOLANA_PROGRAM_LIBRARY,33DHGEhh1Kj484qAF1G5ktyfqttKa6V8uUiN6convQYok3GU15L3LyM8suC5sD1ariiwjWiqYmMpPUF3QaRSsB7k,2025-04-15 10:30:01,So11111111111111111111111111111111111111112,0.00203928,So11111111111111111111111111111111111111112,0.00203928
5Hr7wZg7oBpVhH5nngRqzr5W7ZFUfCsfEhbziZJak7fr,TRANSFER,SYSTEM_PROGRAM,5ND2fiez5Zfrm26osa7fsvFXRWfnLyK4tvs8Wsusowu2Nx8xjnCHwD92DoUro3rSAy3kw2mQnGVjbjHtCekav6wT,2025-04-15 12:08:48,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
9HCTuTPEiQvkUtLmTZvK6uch4E3pDynwJTbNw6jLhp9z,SWAP,PUMP_FUN,5pszWKk3tQ9EBiPRE8DdfMD9b7aYu8sG9NednmPDV4JLP4cZKzMDBLqNk62cw2TbGZevq2QERBsuMor1cAVk2faW,2025-04-15 12:55:06,So11111111111111111111111111111111111111112,49.457391927,B2128waKBveVEk61eWtr2wRti18wrGBThJw1bFYapump,11933430.717677996
FLiPGqowc82LLR173hKiFYBq2fCxLZEST5iHbHwj8xKb,TRANSFER,SYSTEM_PROGRAM,4AR6bhaEvQXLCTkjwjGhXB4iF5G3BDCm1JN3vJ2rP9V9zZcLLiFnEqz7DceNvis5TmGTTMqCb7k2q2U4pMqkPpSc,2025-04-15 12:55:23,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
FLiPgGTXtBtEJoytikaywvWgbz5a56DdHKZU72HSYMFF,TRANSFER,SYSTEM_PROGRAM,5TyNsw2jSYZd6JEcA1TBECB4FCFdzKRZCSeGWn6HumABCi6y7Vw23vvZ8NuP5pLrxNjsdgC6wFKAKFCzpXrkz3ek,2025-04-15 12:55:23,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
9HCTuTPEiQvkUtLmTZvK6uch4E3pDynwJTbNw6jLhp9z,SWAP,PUMP_FUN,3C4rxJ7iVdghqMRb35cUDAx36bFcqYPQmSGxYt4T7XDVjtaMymCuv4Y1TkGQVNpwBjXD4XanfLC7Aiddn3PHk5cD,2025-04-15 14:15:43,So11111111111111111111111111111111111111112,19.84191181,7jdUktukEFi2JzmqxcQu1tzyeh7haB2mqAPPQ74qpump,9825741.720585987
FLiPGqowc82LLR173hKiFYBq2fCxLZEST5iHbHwj8xKb,TRANSFER,SYSTEM_PROGRAM,64ZgVpq43wV3ScAh9dv4wQzd9opg5hZsybA44aEtYz5htaSypqL95h7dpwbpm5QUJMCGTKjW7aqiCcGGLM4BtSt5,2025-04-15 14:15:57,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
FLiPGqowc82LLR173hKiFYBq2fCxLZEST5iHbHwj8xKb,TRANSFER,SYSTEM_PROGRAM,39a2v1CjNTkfjBXnAnW3uyCHLXoePd1ANi8h25sqUP8rVjir4wDZNzgKfZvaDs8giqSK26HhUPxTyjxNK7nLYUxR,2025-04-15 14:15:57,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
FLiPgGTXtBtEJoytikaywvWgbz5a56DdHKZU72HSYMFF,TRANSFER,SYSTEM_PROGRAM,5a2pwg1QTGPfaCXNGFenTNBqpib8pQvwJbbzo8WcAK1urmC2EDDrccpuMrDMCsBq89BzQ83VjHDTQzYiyyri16YS,2025-04-15 14:16:04,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
9HCTuTPEiQvkUtLmTZvK6uch4E3pDynwJTbNw6jLhp9z,SWAP,PUMP_FUN,518ZjrwehoSzkhYgMAkQz9Z1LTMqgRNVmCy3TvLrS7R7MSGs99jhEcXNNyipbiaaYvcxuH1CU1xbvkK7PcnRXidB,2025-04-15 14:48:23,7jdUktukEFi2JzmqxcQu1tzyeh7haB2mqAPPQ74qpump,9825741.720586002,So11111111111111111111111111111111111111112,13.426895734
FLiPGqowc82LLR173hKiFYBq2fCxLZEST5iHbHwj8xKb,TRANSFER,SYSTEM_PROGRAM,4dFEiXTZNH2rmEU1dpN8BfpDXi2rM1Ug5Uh46YymDdr6dBDpinW6L8EjWJnhYH5M4YsC4iWt96otgWauSqfs1bq4,2025-04-15 14:48:30,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
FLiPgGTXtBtEJoytikaywvWgbz5a56DdHKZU72HSYMFF,TRANSFER,SYSTEM_PROGRAM,4tQcL2NSjjF667LPv2MLakCJn3Aio36hjbdd7z58WzoPfLRnwnx7s9Fk6LKkhXbgtCdJpLX5JPDyRhCmAQFXVrpw,2025-04-15 14:48:35,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
9HCTuTPEiQvkUtLmTZvK6uch4E3pDynwJTbNw6jLhp9z,SWAP,PUMP_FUN,2HLZsb4y2Bg4zdDYXWC8P7Moy2rwUhyoHjvWUznwJH8NFGqY55zgkV3aXo1f4QMvVzx774F3czsWgFrt1KjoQgwL,2025-04-15 18:01:28,So11111111111111111111111111111111111111112,202.067338956,Eqpvgps4py3nDkgvRnVGv7JsSwBF3oa3i1Zvaszqpump,5486521.506202001
FLiPGqowc82LLR173hKiFYBq2fCxLZEST5iHbHwj8xKb,TRANSFER,SYSTEM_PROGRAM,5mLvZgnxAjAXEhY3foJfxcoJVDYMTbTLQKnw7DHE3DWpRV9cNuKE81kCpmnA5suy6AtBFthWTBfMnarCwKrGPsVo,2025-04-15 18:01:38,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
FLiPgGTXtBtEJoytikaywvWgbz5a56DdHKZU72HSYMFF,TRANSFER,SYSTEM_PROGRAM,23FLuWTsdDZECtGMbxo7s5hDSndr4tMS1UgTnqujqv3M5mP1j78v4G3SNdo8RSSUMqHHy7WCkubq4r2RAVsxkvWP,2025-04-15 18:01:38,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
9HCTuTPEiQvkUtLmTZvK6uch4E3pDynwJTbNw6jLhp9z,SWAP,PUMP_FUN,42wwFwUCvyyKXVkcc2rFRr3KgwiR59YHZomSoGnhQ7fzUZJ91rQv8F8R8xo6R9BiNkmQ5ibBTtXH7RxynJCNqmG1,2025-04-15 18:01:47,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,4596769.57,So11111111111111111111111111111111111111112,116.337896841
BWuEGvJ9cJc4i7LHa9UfsqGxheRCjkP9WqxyHkusNkHk,TRANSFER,PHANTOM,2qMhJE37smUMxLoye5jpzgaYT1f1TeR6PKUYW2R5grAPvHzguinGVdRLky2g8RH7sASnccKafP9Tt1TjNn5ToVA5,2025-04-15 18:48:56,So11111111111111111111111111111111111111112,0.00203928,So11111111111111111111111111111111111111112,0.00203928
3U6GsNZM2uuUy4CHqizW3HC2zQZRkyQxiou8uX7PjMak,TRANSFER,SYSTEM_PROGRAM,5SQr9RmWRVRb2XffArFkze9Umw9N2Pp8c24tnPGwUhQNYwc36kvS8LhtrQizz6TyJDLL9FmwVoHeZ5WM1mrFpjwA,2025-04-15 18:50:33,So11111111111111111111111111111111111111112,3e-09,So11111111111111111111111111111111111111112,3e-09
3U6GsNZM2uuUy4CHqizW3HC2zQZRkyQxiou8uX7PjMak,TRANSFER,SYSTEM_PROGRAM,2DQfr5PaxwtRaNyEkaZwNC1BUDB6Ri5A2dttezSswEYaQrfaudH3vNAd6Yq6hYdrG4Tx12SXZDvBjxPoRBCydzoN,2025-04-15 18:50:33,So11111111111111111111111111111111111111112,2e-09,So11111111111111111111111111111111111111112,2e-09
3U6GsNZM2uuUy4CHqizW3HC2zQZRkyQxiou8uX7PjMak,TRANSFER,SYSTEM_PROGRAM,5eo4JR32dhUGUFu4H7KZPAcH7nUtgiNbeno3YRoXWJfYsP4LhG461B8DRoCZ5wP1i9HjcSPiCxEkH7zMzMK6uNg8,2025-04-15 18:50:33,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
BWuEfwmjfbQMMQ6Exoo9r4guXF3Ex5W79nFpTyQ6fzzk,TRANSFER,SYSTEM_PROGRAM,55uxnmTTST9BdwKTDG8oWeWkGVLXkKTcQDRVppzjVKLoMamVfbESmGxFFA4c4jAg1siSAoVrTjeLTaeRHnqqiTHT,2025-04-15 18:51:04,So11111111111111111111111111111111111111112,1e-05,So11111111111111111111111111111111111111112,1e-05
5Hr7wZg7oBpVhH5nngRqzr5W7ZFUfCsfEhbziZJak7fr,TRANSFER,SYSTEM_PROGRAM,36WyrgXqnaZjWEve5jTbwmYQS7fru2J95zBswbVWVcKcgys8s5ssSsbNtqQxsan3x8YwrbK8z6JYAM7a5FBCFfEZ,2025-04-16 00:27:37,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
369GqCUkVq44o4cqWxsNzGX5RndNQGQkRR7AWaX2sPcX,TRANSFER,PHANTOM,5m3jCtKhNNinhg1j2DSnVCGP5mVeKH8BXN1o8Qw5MF6U2DrpqAfH4kRwZbDhT12bKMiZNxACX2yX5rfkd1BzWBrf,2025-04-16 05:24:26,So11111111111111111111111111111111111111112,0.00203928,So11111111111111111111111111111111111111112,0.00203928
3U6GsNZM2uuUy4CHqizW3HC2zQZRkyQxiou8uX7PjMak,TRANSFER,SYSTEM_PROGRAM,YpFFtAV746UuYxareZjyQRbydesJ4StPxfNj4UTocoEgwbXDWiyAC9wHxD4X14ys2J7DNQYdESSBvnj2wbdyxXz,2025-04-16 05:25:56,So11111111111111111111111111111111111111112,2e-09,So11111111111111111111111111111111111111112,2e-09
